name	acc	count
3.30.70.330/FF/42876	3.30.70.330/FF/42876	23
3.30.70.330/FF/42886	3.30.70.330/FF/42886	63
3.30.70.330/FF/42887	3.30.70.330/FF/42887	62
3.30.70.330/FF/42895	3.30.70.330/FF/42895	57
3.30.70.330/FF/42897	3.30.70.330/FF/42897	55
3.30.70.330/FF/42906	3.30.70.330/FF/42906	54
3.30.70.330/FF/42908	3.30.70.330/FF/42908	51
3.30.70.330/FF/42909	3.30.70.330/FF/42909	3
3.30.70.330/FF/42915	3.30.70.330/FF/42915	47
3.30.70.330/FF/42919	3.30.70.330/FF/42919	43
3.30.70.330/FF/42925	3.30.70.330/FF/42925	68
3.30.70.330/FF/42938	3.30.70.330/FF/42938	42
3.30.70.330/FF/42950	3.30.70.330/FF/42950	59
3.30.70.330/FF/42959	3.30.70.330/FF/42959	15
3.30.70.330/FF/42980	3.30.70.330/FF/42980	3
3.30.70.330/FF/42988	3.30.70.330/FF/42988	59
3.30.70.330/FF/42990	3.30.70.330/FF/42990	9
3.30.70.330/FF/43019	3.30.70.330/FF/43019	54
3.30.70.330/FF/43020	3.30.70.330/FF/43020	66
3.30.70.330/FF/43029	3.30.70.330/FF/43029	73
3.30.70.330/FF/43051	3.30.70.330/FF/43051	71
3.30.70.330/FF/43061	3.30.70.330/FF/43061	30
3.30.70.330/FF/43068	3.30.70.330/FF/43068	26
3.30.70.330/FF/43069	3.30.70.330/FF/43069	45
3.30.70.330/FF/43071	3.30.70.330/FF/43071	69
3.30.70.330/FF/43072	3.30.70.330/FF/43072	6
3.30.70.330/FF/43082	3.30.70.330/FF/43082	62
3.30.70.330/FF/43084	3.30.70.330/FF/43084	63
3.30.70.330/FF/43087	3.30.70.330/FF/43087	34
3.30.70.330/FF/43090	3.30.70.330/FF/43090	14
3.30.70.330/FF/43095	3.30.70.330/FF/43095	20
3.30.70.330/FF/43097	3.30.70.330/FF/43097	43
3.30.70.330/FF/43108	3.30.70.330/FF/43108	39
3.30.70.330/FF/43117	3.30.70.330/FF/43117	66
3.30.70.330/FF/43118	3.30.70.330/FF/43118	63
3.30.70.330/FF/43119	3.30.70.330/FF/43119	38
3.30.70.330/FF/43121	3.30.70.330/FF/43121	65
3.30.70.330/FF/43123	3.30.70.330/FF/43123	31
3.30.70.330/FF/43125	3.30.70.330/FF/43125	20
3.30.70.330/FF/43127	3.30.70.330/FF/43127	2
3.30.70.330/FF/43138	3.30.70.330/FF/43138	66
3.30.70.330/FF/43143	3.30.70.330/FF/43143	46
3.30.70.330/FF/43148	3.30.70.330/FF/43148	67
3.30.70.330/FF/43164	3.30.70.330/FF/43164	68
3.30.70.330/FF/43176	3.30.70.330/FF/43176	13
3.30.70.330/FF/43185	3.30.70.330/FF/43185	35
3.30.70.330/FF/43186	3.30.70.330/FF/43186	63
3.30.70.330/FF/43197	3.30.70.330/FF/43197	60
3.30.70.330/FF/43210	3.30.70.330/FF/43210	70
3.30.70.330/FF/43219	3.30.70.330/FF/43219	59
3.30.70.330/FF/43225	3.30.70.330/FF/43225	72
3.30.70.330/FF/43231	3.30.70.330/FF/43231	65
3.30.70.330/FF/43241	3.30.70.330/FF/43241	69
3.30.70.330/FF/43242	3.30.70.330/FF/43242	69
3.30.70.330/FF/43261	3.30.70.330/FF/43261	61
3.30.70.330/FF/43268	3.30.70.330/FF/43268	67
3.30.70.330/FF/43271	3.30.70.330/FF/43271	72
3.30.70.330/FF/43277	3.30.70.330/FF/43277	66
3.30.70.330/FF/43304	3.30.70.330/FF/43304	6
3.30.70.330/FF/43315	3.30.70.330/FF/43315	31
3.30.70.330/FF/43318	3.30.70.330/FF/43318	38
3.30.70.330/FF/43320	3.30.70.330/FF/43320	68
3.30.70.330/FF/43336	3.30.70.330/FF/43336	25
3.30.70.330/FF/43342	3.30.70.330/FF/43342	31
3.30.70.330/FF/43344	3.30.70.330/FF/43344	60
3.30.70.330/FF/43348	3.30.70.330/FF/43348	35
3.30.70.330/FF/43349	3.30.70.330/FF/43349	53
3.30.70.330/FF/43353	3.30.70.330/FF/43353	48
3.30.70.330/FF/43362	3.30.70.330/FF/43362	73
3.30.70.330/FF/43371	3.30.70.330/FF/43371	45
3.30.70.330/FF/43380	3.30.70.330/FF/43380	26
3.30.70.330/FF/43381	3.30.70.330/FF/43381	52
3.30.70.330/FF/43383	3.30.70.330/FF/43383	70
3.30.70.330/FF/43388	3.30.70.330/FF/43388	48
3.30.70.330/FF/43396	3.30.70.330/FF/43396	68
3.30.70.330/FF/43402	3.30.70.330/FF/43402	27
3.30.70.330/FF/43405	3.30.70.330/FF/43405	39
3.30.70.330/FF/43410	3.30.70.330/FF/43410	4
3.30.70.330/FF/43413	3.30.70.330/FF/43413	58
3.30.70.330/FF/43421	3.30.70.330/FF/43421	65
3.30.70.330/FF/43440	3.30.70.330/FF/43440	13
3.30.70.330/FF/43443	3.30.70.330/FF/43443	16
3.30.70.330/FF/43451	3.30.70.330/FF/43451	49
3.30.70.330/FF/43456	3.30.70.330/FF/43456	53
3.30.70.330/FF/43479	3.30.70.330/FF/43479	61
3.30.70.330/FF/43483	3.30.70.330/FF/43483	68
3.30.70.330/FF/43487	3.30.70.330/FF/43487	57
3.30.70.330/FF/43494	3.30.70.330/FF/43494	45
3.30.70.330/FF/43495	3.30.70.330/FF/43495	62
3.30.70.330/FF/43501	3.30.70.330/FF/43501	39
3.30.70.330/FF/43504	3.30.70.330/FF/43504	63
3.30.70.330/FF/43527	3.30.70.330/FF/43527	60
3.30.70.330/FF/43528	3.30.70.330/FF/43528	67
3.30.70.330/FF/43529	3.30.70.330/FF/43529	68
3.30.70.330/FF/43531	3.30.70.330/FF/43531	67
3.30.70.330/FF/43532	3.30.70.330/FF/43532	71
3.30.70.330/FF/43533	3.30.70.330/FF/43533	70
3.30.70.330/FF/43540	3.30.70.330/FF/43540	65
3.30.70.330/FF/43546	3.30.70.330/FF/43546	40
3.30.70.330/FF/43547	3.30.70.330/FF/43547	43
3.30.70.330/FF/43549	3.30.70.330/FF/43549	15
3.30.70.330/FF/43550	3.30.70.330/FF/43550	66
3.30.70.330/FF/43555	3.30.70.330/FF/43555	55
3.30.70.330/FF/43558	3.30.70.330/FF/43558	53
3.30.70.330/FF/43560	3.30.70.330/FF/43560	63
3.30.70.330/FF/43565	3.30.70.330/FF/43565	55
3.30.70.330/FF/43574	3.30.70.330/FF/43574	70
3.30.70.330/FF/43576	3.30.70.330/FF/43576	43
3.30.70.330/FF/4358	3.30.70.330/FF/4358	56
3.30.70.330/FF/43587	3.30.70.330/FF/43587	61
3.30.70.330/FF/43589	3.30.70.330/FF/43589	62
3.30.70.330/FF/43597	3.30.70.330/FF/43597	68
3.30.70.330/FF/43604	3.30.70.330/FF/43604	57
3.30.70.330/FF/43606	3.30.70.330/FF/43606	39
3.30.70.330/FF/43609	3.30.70.330/FF/43609	70
3.30.70.330/FF/43612	3.30.70.330/FF/43612	40
3.30.70.330/FF/43620	3.30.70.330/FF/43620	59
3.30.70.330/FF/43624	3.30.70.330/FF/43624	69
3.30.70.330/FF/43626	3.30.70.330/FF/43626	63
3.30.70.330/FF/43630	3.30.70.330/FF/43630	54
3.30.70.330/FF/43635	3.30.70.330/FF/43635	29
3.30.70.330/FF/43636	3.30.70.330/FF/43636	42
3.30.70.330/FF/43637	3.30.70.330/FF/43637	64
3.30.70.330/FF/43641	3.30.70.330/FF/43641	37
3.30.70.330/FF/43647	3.30.70.330/FF/43647	61
3.30.70.330/FF/43653	3.30.70.330/FF/43653	76
3.30.70.330/FF/43661	3.30.70.330/FF/43661	68
3.30.70.330/FF/43688	3.30.70.330/FF/43688	65
3.30.70.330/FF/43691	3.30.70.330/FF/43691	12
3.30.70.330/FF/43704	3.30.70.330/FF/43704	68
3.30.70.330/FF/43708	3.30.70.330/FF/43708	70
3.30.70.330/FF/43712	3.30.70.330/FF/43712	44
3.30.70.330/FF/43715	3.30.70.330/FF/43715	68
3.30.70.330/FF/43727	3.30.70.330/FF/43727	64
3.30.70.330/FF/43739	3.30.70.330/FF/43739	52
3.30.70.330/FF/43746	3.30.70.330/FF/43746	46
3.30.70.330/FF/43757	3.30.70.330/FF/43757	18
3.30.70.330/FF/43777	3.30.70.330/FF/43777	62
3.30.70.330/FF/43817	3.30.70.330/FF/43817	29
3.30.70.330/FF/43818	3.30.70.330/FF/43818	54
3.30.70.330/FF/43819	3.30.70.330/FF/43819	54
3.30.70.330/FF/43832	3.30.70.330/FF/43832	47
3.30.70.330/FF/43833	3.30.70.330/FF/43833	29
3.30.70.330/FF/43844	3.30.70.330/FF/43844	46
3.30.70.330/FF/43850	3.30.70.330/FF/43850	41
3.30.70.330/FF/43851	3.30.70.330/FF/43851	47
3.30.70.330/FF/43855	3.30.70.330/FF/43855	26
3.30.70.330/FF/43857	3.30.70.330/FF/43857	11
3.30.70.330/FF/43859	3.30.70.330/FF/43859	26
3.30.70.330/FF/43876	3.30.70.330/FF/43876	54
3.30.70.330/FF/43881	3.30.70.330/FF/43881	66
3.30.70.330/FF/43883	3.30.70.330/FF/43883	61
3.30.70.330/FF/43911	3.30.70.330/FF/43911	82
3.30.70.330/FF/43921	3.30.70.330/FF/43921	36
3.30.70.330/FF/43935	3.30.70.330/FF/43935	51
3.30.70.330/FF/43969	3.30.70.330/FF/43969	11
3.30.70.330/FF/43974	3.30.70.330/FF/43974	9
3.30.70.330/FF/43982	3.30.70.330/FF/43982	32
3.30.70.330/FF/43994	3.30.70.330/FF/43994	25
3.30.70.330/FF/43998	3.30.70.330/FF/43998	9
3.30.70.330/FF/4448	3.30.70.330/FF/4448	63
3.30.70.330/FF/447	3.30.70.330/FF/447	7
3.30.70.330/FF/4473	3.30.70.330/FF/4473	22
3.30.70.330/FF/453	3.30.70.330/FF/453	3
3.30.70.330/FF/4876	3.30.70.330/FF/4876	25
3.30.70.330/FF/505	3.30.70.330/FF/505	30
3.30.70.330/FF/5158	3.30.70.330/FF/5158	50
3.30.70.330/FF/5271	3.30.70.330/FF/5271	33
3.30.70.330/FF/5306	3.30.70.330/FF/5306	23
3.30.70.330/FF/5722	3.30.70.330/FF/5722	47
3.30.70.330/FF/5786	3.30.70.330/FF/5786	27
3.30.70.330/FF/585	3.30.70.330/FF/585	46
3.30.70.330/FF/6252	3.30.70.330/FF/6252	62
3.30.70.330/FF/6256	3.30.70.330/FF/6256	17
3.30.70.330/FF/6259	3.30.70.330/FF/6259	49
3.30.70.330/FF/6426	3.30.70.330/FF/6426	6
3.30.70.330/FF/6636	3.30.70.330/FF/6636	25
3.30.70.330/FF/6887	3.30.70.330/FF/6887	27
3.30.70.330/FF/6917	3.30.70.330/FF/6917	20
3.30.70.330/FF/7014	3.30.70.330/FF/7014	63
3.30.70.330/FF/7313	3.30.70.330/FF/7313	10
3.30.70.330/FF/7499	3.30.70.330/FF/7499	42
3.30.70.330/FF/7604	3.30.70.330/FF/7604	51
3.30.70.330/FF/7716	3.30.70.330/FF/7716	7
3.30.70.330/FF/7891	3.30.70.330/FF/7891	58
3.30.70.330/FF/796	3.30.70.330/FF/796	55
3.30.70.330/FF/7997	3.30.70.330/FF/7997	6
3.30.70.330/FF/806	3.30.70.330/FF/806	5
3.30.70.330/FF/8084	3.30.70.330/FF/8084	51
3.30.70.330/FF/8170	3.30.70.330/FF/8170	54
3.30.70.330/FF/82	3.30.70.330/FF/82	20
3.30.70.330/FF/8294	3.30.70.330/FF/8294	48
3.30.70.330/FF/8400	3.30.70.330/FF/8400	47
3.30.70.330/FF/8454	3.30.70.330/FF/8454	38
3.30.70.330/FF/8471	3.30.70.330/FF/8471	51
3.30.70.330/FF/8570	3.30.70.330/FF/8570	55
3.30.70.330/FF/8796	3.30.70.330/FF/8796	36
3.30.70.330/FF/906	3.30.70.330/FF/906	18
3.30.70.330/FF/9096	3.30.70.330/FF/9096	54
3.30.70.330/FF/9171	3.30.70.330/FF/9171	7
3.30.70.330/FF/9180	3.30.70.330/FF/9180	25
3.30.70.330/FF/9288	3.30.70.330/FF/9288	66
3.30.70.330/FF/9299	3.30.70.330/FF/9299	2
3.30.70.330/FF/9491	3.30.70.330/FF/9491	9
3.30.70.330/FF/9530	3.30.70.330/FF/9530	3
3.30.70.330/FF/9688	3.30.70.330/FF/9688	51
3.30.70.330/FF/9716	3.30.70.330/FF/9716	30
3.30.70.330/FF/9813	3.30.70.330/FF/9813	45
3.30.70.330/FF/9890	3.30.70.330/FF/9890	24
3.30.70.890/FF/6568	3.30.70.890/FF/6568	1
3.30.700.10/FF/402	3.30.700.10/FF/402	7
3.30.710.10/FF/13754	3.30.710.10/FF/13754	1
3.30.750.70/FF/54	3.30.750.70/FF/54	4
3.30.800.10/FF/347	3.30.800.10/FF/347	1
3.30.870.10/FF/12675	3.30.870.10/FF/12675	5
3.30.890.10/FF/155	3.30.890.10/FF/155	21
3.30.890.10/FF/166	3.30.890.10/FF/166	57
3.30.890.10/FF/249	3.30.890.10/FF/249	47
3.30.890.10/FF/451	3.30.890.10/FF/451	4
3.30.890.10/FF/508	3.30.890.10/FF/508	10
3.30.890.10/FF/552	3.30.890.10/FF/552	9
3.30.890.10/FF/592	3.30.890.10/FF/592	2
3.30.890.10/FF/596	3.30.890.10/FF/596	15
3.30.890.10/FF/678	3.30.890.10/FF/678	5
3.30.890.10/FF/680	3.30.890.10/FF/680	35
3.30.890.10/FF/686	3.30.890.10/FF/686	24
3.30.890.10/FF/688	3.30.890.10/FF/688	48
3.30.890.10/FF/690	3.30.890.10/FF/690	15
3.30.890.10/FF/696	3.30.890.10/FF/696	57
3.30.890.10/FF/704	3.30.890.10/FF/704	15
3.30.9.10/FF/17677	3.30.9.10/FF/17677	1
3.30.950.10/FF/5121	3.30.950.10/FF/5121	1
3.40.1110.10/FF/15357	3.40.1110.10/FF/15357	6
3.40.1170.10/FF/1427	3.40.1170.10/FF/1427	6
3.40.1170.10/FF/1729	3.40.1170.10/FF/1729	6
3.40.1170.10/FF/1864	3.40.1170.10/FF/1864	6
3.40.1170.10/FF/1868	3.40.1170.10/FF/1868	6
3.40.1170.10/FF/1874	3.40.1170.10/FF/1874	8
3.40.1170.10/FF/1876	3.40.1170.10/FF/1876	6
3.40.1190.20/FF/17078	3.40.1190.20/FF/17078	2
3.40.120.10/FF/13955	3.40.120.10/FF/13955	2
3.40.1310.20/FF/40	3.40.1310.20/FF/40	1
3.40.1360.10/FF/6403	3.40.1360.10/FF/6403	4
3.40.1360.20/FF/182	3.40.1360.20/FF/182	2
3.40.1370.10/FF/3498	3.40.1370.10/FF/3498	1
3.40.1370.10/FF/3899	3.40.1370.10/FF/3899	3
3.40.140.10/FF/11373	3.40.140.10/FF/11373	32
3.40.140.10/FF/11541	3.40.140.10/FF/11541	34
3.40.140.10/FF/12023	3.40.140.10/FF/12023	31
3.40.140.10/FF/12099	3.40.140.10/FF/12099	34
3.40.140.10/FF/13208	3.40.140.10/FF/13208	31
3.40.140.10/FF/13331	3.40.140.10/FF/13331	33
3.40.140.10/FF/13348	3.40.140.10/FF/13348	34
3.40.140.10/FF/13373	3.40.140.10/FF/13373	2
3.40.140.10/FF/13437	3.40.140.10/FF/13437	34
3.40.140.10/FF/13493	3.40.140.10/FF/13493	22
3.40.140.10/FF/5280	3.40.140.10/FF/5280	32
3.40.1680.10/FF/87	3.40.1680.10/FF/87	11
3.40.1760.10/FF/19	3.40.1760.10/FF/19	4
3.40.190.10/FF/108305	3.40.190.10/FF/108305	4
3.40.190.10/FF/203578	3.40.190.10/FF/203578	1
3.40.220.10/FF/4885	3.40.220.10/FF/4885	13
3.40.220.10/FF/4917	3.40.220.10/FF/4917	2
3.40.220.10/FF/5173	3.40.220.10/FF/5173	12
3.40.220.10/FF/5188	3.40.220.10/FF/5188	6
3.40.350.10/FF/6436	3.40.350.10/FF/6436	5
3.40.470.10/FF/4994	3.40.470.10/FF/4994	6
3.40.470.10/FF/756	3.40.470.10/FF/756	8
3.40.50.1000/FF/58083	3.40.50.1000/FF/58083	3
3.40.50.10170/FF/2790	3.40.50.10170/FF/2790	2
3.40.50.10190/FF/1064	3.40.50.10190/FF/1064	4
3.40.50.10190/FF/1104	3.40.50.10190/FF/1104	8
3.40.50.10190/FF/1278	3.40.50.10190/FF/1278	11
3.40.50.10190/FF/1581	3.40.50.10190/FF/1581	7
3.40.50.10190/FF/1727	3.40.50.10190/FF/1727	8
3.40.50.10190/FF/1818	3.40.50.10190/FF/1818	9
3.40.50.10190/FF/1821	3.40.50.10190/FF/1821	7
3.40.50.10190/FF/1838	3.40.50.10190/FF/1838	12
3.40.50.10190/FF/2262	3.40.50.10190/FF/2262	19
3.40.50.10190/FF/2478	3.40.50.10190/FF/2478	10
3.40.50.10190/FF/2856	3.40.50.10190/FF/2856	9
3.40.50.10190/FF/2986	3.40.50.10190/FF/2986	6
3.40.50.10190/FF/2997	3.40.50.10190/FF/2997	1
3.40.50.10190/FF/3060	3.40.50.10190/FF/3060	9
3.40.50.10190/FF/3185	3.40.50.10190/FF/3185	10
3.40.50.10190/FF/3189	3.40.50.10190/FF/3189	1
3.40.50.10190/FF/3206	3.40.50.10190/FF/3206	15
3.40.50.10190/FF/3211	3.40.50.10190/FF/3211	10
3.40.50.10190/FF/3260	3.40.50.10190/FF/3260	8
3.40.50.10190/FF/4236	3.40.50.10190/FF/4236	11
3.40.50.10190/FF/4243	3.40.50.10190/FF/4243	8
3.40.50.10190/FF/4644	3.40.50.10190/FF/4644	9
3.40.50.10190/FF/5038	3.40.50.10190/FF/5038	9
3.40.50.10190/FF/5079	3.40.50.10190/FF/5079	9
3.40.50.10190/FF/5602	3.40.50.10190/FF/5602	11
3.40.50.10190/FF/6363	3.40.50.10190/FF/6363	6
3.40.50.10190/FF/6404	3.40.50.10190/FF/6404	14
3.40.50.10190/FF/6951	3.40.50.10190/FF/6951	1
3.40.50.10190/FF/749	3.40.50.10190/FF/749	13
3.40.50.10190/FF/7703	3.40.50.10190/FF/7703	9
3.40.50.10190/FF/8074	3.40.50.10190/FF/8074	4
3.40.50.10190/FF/835	3.40.50.10190/FF/835	10
3.40.50.10190/FF/850	3.40.50.10190/FF/850	8
3.40.50.10190/FF/8670	3.40.50.10190/FF/8670	6
3.40.50.10190/FF/8674	3.40.50.10190/FF/8674	15
3.40.50.10190/FF/8678	3.40.50.10190/FF/8678	10
3.40.50.10190/FF/8683	3.40.50.10190/FF/8683	11
3.40.50.10190/FF/8685	3.40.50.10190/FF/8685	3
3.40.50.10190/FF/8687	3.40.50.10190/FF/8687	13
3.40.50.10190/FF/8692	3.40.50.10190/FF/8692	12
3.40.50.10190/FF/8693	3.40.50.10190/FF/8693	21
3.40.50.10190/FF/8702	3.40.50.10190/FF/8702	11
3.40.50.10190/FF/8704	3.40.50.10190/FF/8704	8
3.40.50.10190/FF/8720	3.40.50.10190/FF/8720	13
3.40.50.10190/FF/8728	3.40.50.10190/FF/8728	16
3.40.50.10190/FF/8734	3.40.50.10190/FF/8734	11
3.40.50.10190/FF/8739	3.40.50.10190/FF/8739	10
3.40.50.10190/FF/8740	3.40.50.10190/FF/8740	10
3.40.50.10190/FF/8788	3.40.50.10190/FF/8788	8
3.40.50.10190/FF/8827	3.40.50.10190/FF/8827	9
3.40.50.10190/FF/8855	3.40.50.10190/FF/8855	12
3.40.50.10190/FF/8856	3.40.50.10190/FF/8856	14
3.40.50.10190/FF/8901	3.40.50.10190/FF/8901	9
3.40.50.10190/FF/8964	3.40.50.10190/FF/8964	2
3.40.50.10190/FF/8978	3.40.50.10190/FF/8978	2
3.40.50.10190/FF/9081	3.40.50.10190/FF/9081	7
3.40.50.10190/FF/9082	3.40.50.10190/FF/9082	6
3.40.50.10190/FF/9150	3.40.50.10190/FF/9150	13
3.40.50.10190/FF/9179	3.40.50.10190/FF/9179	7
3.40.50.10190/FF/9188	3.40.50.10190/FF/9188	12
3.40.50.10190/FF/9213	3.40.50.10190/FF/9213	9
3.40.50.10190/FF/9225	3.40.50.10190/FF/9225	13
3.40.50.10190/FF/9235	3.40.50.10190/FF/9235	13
3.40.50.10190/FF/9240	3.40.50.10190/FF/9240	16
3.40.50.10190/FF/9243	3.40.50.10190/FF/9243	1
3.40.50.10190/FF/9246	3.40.50.10190/FF/9246	11
3.40.50.10190/FF/9251	3.40.50.10190/FF/9251	16
3.40.50.10190/FF/9267	3.40.50.10190/FF/9267	19
3.40.50.10190/FF/9281	3.40.50.10190/FF/9281	11
3.40.50.10190/FF/9288	3.40.50.10190/FF/9288	9
3.40.50.10190/FF/9306	3.40.50.10190/FF/9306	11
3.40.50.10190/FF/9309	3.40.50.10190/FF/9309	13
3.40.50.10190/FF/9315	3.40.50.10190/FF/9315	4
3.40.50.10190/FF/9323	3.40.50.10190/FF/9323	14
3.40.50.10190/FF/9324	3.40.50.10190/FF/9324	14
3.40.50.10190/FF/9333	3.40.50.10190/FF/9333	28
3.40.50.10190/FF/9359	3.40.50.10190/FF/9359	21
3.40.50.10190/FF/9369	3.40.50.10190/FF/9369	15
3.40.50.10190/FF/9370	3.40.50.10190/FF/9370	10
3.40.50.10190/FF/9378	3.40.50.10190/FF/9378	15
3.40.50.10190/FF/9388	3.40.50.10190/FF/9388	25
3.40.50.10190/FF/9391	3.40.50.10190/FF/9391	12
3.40.50.10190/FF/9394	3.40.50.10190/FF/9394	11
3.40.50.10190/FF/9400	3.40.50.10190/FF/9400	12
3.40.50.10190/FF/9401	3.40.50.10190/FF/9401	24
3.40.50.10190/FF/9403	3.40.50.10190/FF/9403	2
3.40.50.10190/FF/9419	3.40.50.10190/FF/9419	1
3.40.50.10190/FF/9420	3.40.50.10190/FF/9420	19
3.40.50.10190/FF/9424	3.40.50.10190/FF/9424	14
3.40.50.10190/FF/9460	3.40.50.10190/FF/9460	24
3.40.50.10190/FF/9464	3.40.50.10190/FF/9464	8
3.40.50.10480/FF/3779	3.40.50.10480/FF/3779	2
3.40.50.10490/FF/21264	3.40.50.10490/FF/21264	3
3.40.50.10620/FF/198	3.40.50.10620/FF/198	4
3.40.50.10660/FF/566	3.40.50.10660/FF/566	1
3.40.50.10810/FF/1075	3.40.50.10810/FF/1075	154
3.40.50.10810/FF/1872	3.40.50.10810/FF/1872	86
3.40.50.10810/FF/2348	3.40.50.10810/FF/2348	58
3.40.50.10810/FF/2554	3.40.50.10810/FF/2554	169
3.40.50.10810/FF/2593	3.40.50.10810/FF/2593	151
3.40.50.10810/FF/2886	3.40.50.10810/FF/2886	156
3.40.50.10810/FF/3218	3.40.50.10810/FF/3218	155
3.40.50.10810/FF/4382	3.40.50.10810/FF/4382	245
3.40.50.10810/FF/5400	3.40.50.10810/FF/5400	175
3.40.50.10810/FF/5664	3.40.50.10810/FF/5664	11
3.40.50.10810/FF/5853	3.40.50.10810/FF/5853	217
3.40.50.10810/FF/7035	3.40.50.10810/FF/7035	186
3.40.50.10810/FF/7483	3.40.50.10810/FF/7483	28
3.40.50.10810/FF/7995	3.40.50.10810/FF/7995	99
3.40.50.10810/FF/8823	3.40.50.10810/FF/8823	308
3.40.50.10810/FF/8877	3.40.50.10810/FF/8877	193
3.40.50.10810/FF/8918	3.40.50.10810/FF/8918	172
3.40.50.10810/FF/8945	3.40.50.10810/FF/8945	154
3.40.50.10810/FF/8950	3.40.50.10810/FF/8950	154
3.40.50.10810/FF/8974	3.40.50.10810/FF/8974	56
3.40.50.10810/FF/8977	3.40.50.10810/FF/8977	122
3.40.50.10810/FF/9008	3.40.50.10810/FF/9008	199
3.40.50.10810/FF/9029	3.40.50.10810/FF/9029	159
3.40.50.10810/FF/9049	3.40.50.10810/FF/9049	165
3.40.50.10810/FF/9053	3.40.50.10810/FF/9053	161
3.40.50.10810/FF/9065	3.40.50.10810/FF/9065	216
3.40.50.10810/FF/9066	3.40.50.10810/FF/9066	141
3.40.50.10810/FF/9067	3.40.50.10810/FF/9067	258
3.40.50.10810/FF/9074	3.40.50.10810/FF/9074	158
3.40.50.10810/FF/9078	3.40.50.10810/FF/9078	161
3.40.50.10810/FF/9091	3.40.50.10810/FF/9091	11
3.40.50.10810/FF/9098	3.40.50.10810/FF/9098	117
3.40.50.10810/FF/9104	3.40.50.10810/FF/9104	123
3.40.50.1220/FF/12889	3.40.50.1220/FF/12889	40
3.40.50.1220/FF/12930	3.40.50.1220/FF/12930	12
3.40.50.1220/FF/13082	3.40.50.1220/FF/13082	39
3.40.50.1220/FF/13091	3.40.50.1220/FF/13091	37
3.40.50.1220/FF/13267	3.40.50.1220/FF/13267	39
3.40.50.1220/FF/13268	3.40.50.1220/FF/13268	36
3.40.50.1220/FF/233	3.40.50.1220/FF/233	37
3.40.50.1220/FF/306	3.40.50.1220/FF/306	22
3.40.50.1240/FF/13334	3.40.50.1240/FF/13334	3
3.40.50.1240/FF/13360	3.40.50.1240/FF/13360	1
3.40.50.1240/FF/2512	3.40.50.1240/FF/2512	1
3.40.50.1240/FF/7109	3.40.50.1240/FF/7109	1
3.40.50.1400/FF/5467	3.40.50.1400/FF/5467	1
3.40.50.1400/FF/632	3.40.50.1400/FF/632	1
3.40.50.150/FF/100101	3.40.50.150/FF/100101	1
3.40.50.150/FF/100773	3.40.50.150/FF/100773	10
3.40.50.150/FF/100775	3.40.50.150/FF/100775	3
3.40.50.150/FF/100986	3.40.50.150/FF/100986	3
3.40.50.150/FF/102276	3.40.50.150/FF/102276	13
3.40.50.150/FF/109972	3.40.50.150/FF/109972	1
3.40.50.150/FF/110483	3.40.50.150/FF/110483	2
3.40.50.150/FF/110973	3.40.50.150/FF/110973	2
3.40.50.150/FF/112785	3.40.50.150/FF/112785	42
3.40.50.150/FF/117582	3.40.50.150/FF/117582	11
3.40.50.150/FF/118080	3.40.50.150/FF/118080	49
3.40.50.150/FF/127782	3.40.50.150/FF/127782	1
3.40.50.150/FF/127953	3.40.50.150/FF/127953	1
3.40.50.150/FF/131238	3.40.50.150/FF/131238	1
3.40.50.150/FF/131377	3.40.50.150/FF/131377	3
3.40.50.150/FF/131410	3.40.50.150/FF/131410	2
3.40.50.150/FF/131742	3.40.50.150/FF/131742	7
3.40.50.150/FF/131873	3.40.50.150/FF/131873	22
3.40.50.150/FF/132376	3.40.50.150/FF/132376	3
3.40.50.150/FF/132391	3.40.50.150/FF/132391	10
3.40.50.150/FF/132574	3.40.50.150/FF/132574	38
3.40.50.150/FF/132660	3.40.50.150/FF/132660	2
3.40.50.150/FF/132675	3.40.50.150/FF/132675	28
3.40.50.150/FF/132728	3.40.50.150/FF/132728	2
3.40.50.150/FF/132736	3.40.50.150/FF/132736	26
3.40.50.150/FF/132920	3.40.50.150/FF/132920	3
3.40.50.150/FF/133018	3.40.50.150/FF/133018	26
3.40.50.150/FF/133311	3.40.50.150/FF/133311	17
3.40.50.150/FF/133439	3.40.50.150/FF/133439	6
3.40.50.150/FF/133565	3.40.50.150/FF/133565	12
3.40.50.150/FF/133571	3.40.50.150/FF/133571	15
3.40.50.150/FF/133687	3.40.50.150/FF/133687	4
3.40.50.150/FF/133742	3.40.50.150/FF/133742	13
3.40.50.150/FF/133759	3.40.50.150/FF/133759	28
3.40.50.150/FF/134247	3.40.50.150/FF/134247	8
3.40.50.150/FF/134300	3.40.50.150/FF/134300	2
3.40.50.150/FF/134352	3.40.50.150/FF/134352	13
3.40.50.150/FF/134392	3.40.50.150/FF/134392	42
3.40.50.150/FF/134443	3.40.50.150/FF/134443	11
3.40.50.150/FF/134583	3.40.50.150/FF/134583	41
3.40.50.150/FF/134681	3.40.50.150/FF/134681	37
3.40.50.150/FF/134717	3.40.50.150/FF/134717	5
3.40.50.150/FF/134895	3.40.50.150/FF/134895	14
3.40.50.150/FF/134902	3.40.50.150/FF/134902	27
3.40.50.150/FF/135136	3.40.50.150/FF/135136	28
3.40.50.150/FF/135154	3.40.50.150/FF/135154	15
